domain	intent	utterance	bio
Spotify	AddSongToPlaylist	zapisz ten utór na mojej liście odtwarzania	o o o o o o o
Spotify	AddSongToPlaylist	zapisz ten utór na mojej playliscie	o o o o o o
Spotify	AddSongToPlaylist	zapisz ten utór na playliscie	o o o o o
Spotify	AddSongToPlaylist	zapisz ten utór w bibliotece	o o o o o
Spotify	AddSongToPlaylist	zapisz ten utór w mojej bibliotece	o o o o o o
Spotify	AddSongToPlaylist	zapisz tę piosenkę na liście odtwarzania	o o o o o o
Spotify	AddSongToPlaylist	zapisz tę piosenkę na mojej liście odtwarzania	o o o o o o o
Spotify	AddSongToPlaylist	zapisz tę piosenkę na mojej playliscie	o o o o o o
Spotify	AddSongToPlaylist	zapisz tę piosenkę na playliscie	o o o o o
Spotify	AddSongToPlaylist	zapisz tę piosenkę w bibliotece	o o o o o
Spotify	AddSongToPlaylist	zapisz tę piosenkę w mojej bibliotece	o o o o o o
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do listy która się nazywa garage jams	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do listy o nazwie lute music for alchemists	o o o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do listy odtwarzania keep calm	o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do listy odtwarzania która się nazywa wake up happy	o o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do listy odtwarzania o nazwie rock gaming	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do listy one more rap	o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do mojej listy atmospheric calm	o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do mojej listy która się nazywa classical meets electronica	o o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do mojej listy o nazwie new music wednesday	o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do mojej listy odtwarzania eats and beats	o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do mojej listy odtwarzania która się nazywa drum mania	o o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do mojej listy odtwarzania o nazwie folk feast	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do mojej playlisty cry yourself to sleep	o o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do mojej playlisty która się nazywa new boots	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do mojej playlisty o nazwie bottomless brunch	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do playlisty i love my rnb	o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do playlisty która się nazywa all the rage	o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten kawałek do playlisty o nazwie shuffle syndrome	o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do listy house focus	o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do listy która się nazywa nightstorms	o o o o o o o o b-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do listy o nazwie daily lift	o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do listy odtwarzania classical reading	o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do listy odtwarzania która się nazywa country nights	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do listy odtwarzania o nazwie northern spirits	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do mojej listy domino sound system	o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do mojej listy która się nazywa acoustic concentration	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do mojej listy o nazwie have a great day	o o o o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do mojej listy odtwarzania która się nazywa country rock	o o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do mojej listy odtwarzania lofi hip hop	o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do mojej listy odtwarzania o nazwie pitch black techno	o o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do mojej playlisty knitting party	o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do mojej playlisty która się nazywa sunny beats	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do mojej playlisty o nazwie funk soul disco	o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do playlisty cozy acoustic morning	o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do playlisty która się nazywa rock classics	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj ten utwór do playlisty o nazwie new music nashville	o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do listy która się nazywa stripped down	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do listy o nazwie anti valentine's day	o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do listy odtwarzania która się nazywa baby sleep	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do listy odtwarzania o nazwie early alternatives	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do listy odtwarzania work	o o o o o o b-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do listy wine and dine	o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do mojej listy acoustic love	o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do mojej listy która się nazywa the cookout	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do mojej listy o nazwie garage rock revival	o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do mojej listy odtwarzania która się nazywa greatest songs ever	o o o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do mojej listy odtwarzania o nazwie totally stress free	o o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do mojej listy odtwarzania rise up	o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do mojej playlisty funk outta here	o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do mojej playlisty która się nazywa piano variations	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do mojej playlisty o nazwie your office stereo	o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do playlisty calming acoustic	o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do playlisty która się nazywa nature sounds	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	dodaj tę piosenkę do playlisty o nazwie weekend	o o o o o o o b-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do listy która się nazywa gym mood	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do listy o nazwie your coffee break	o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do listy odtwarzania która się nazywa asmr winder sounds	o o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do listy odtwarzania o nazwie california rock state	o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do listy odtwarzania true black metal	o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do listy underground hits	o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do mojej listy która się nazywa teen party	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do mojej listy new core	o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do mojej listy o nazwie dance hits	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do mojej listy odtwarzania indie roadtrip	o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do mojej listy odtwarzania która się nazywa jazz rap	o o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do mojej listy odtwarzania o nazwie sounds of the rain forest	o o o o o o o o o b-playlist i-playlist i-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do mojej playlisty która się nazywa brain food	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do mojej playlisty metal ballads	o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do mojej playlisty o nazwie nipple music	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do playlisty która się nazywa new blood	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do playlisty new punk tracks	o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten kawałek do playlisty o nazwie classical music for metalheads	o o o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do listy która się nazywa feeling blue	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do listy o nazwie gold school	o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do listy odtwarzania book club	o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do listy odtwarzania która się nazywa swag house	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do listy odtwarzania o nazwie rockabilly mania	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do listy unlimite indie	o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do mojej listy classical british countryside	o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do mojej listy która się nazywa totally alt	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do mojej listy o nazwie fierce femmes	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do mojej listy odtwarzania która się nazywa a perfect day	o o o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do mojej listy odtwarzania o nazwie reading	o o o o o o o o o b-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do mojej listy odtwarzania queens of disco	o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do mojej playlisty back porch	o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do mojej playlisty która się nazywa french indie pop	o o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do mojej playlisty o nazwie power ballads	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do playlisty i hate my job	o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do playlisty która się nazywa bittersweet symphony	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz ten utwór do playlisty o nazwie spread the gospel	o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do listy covered in punk	o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do listy która się nazywa music for concentration	o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do listy o nazwie metropolis	o o o o o o o b-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do listy odtwarzania która się nazywa stargazer	o o o o o o o o o b-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do listy odtwarzania o nazwie sunburn	o o o o o o o o b-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do listy odtwarzania runnig	o o o o o o b-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do mojej listy global viral 50	o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do mojej listy która się nazywa crash course	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do mojej listy o nazwie winter chill	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do mojej listy odtwarzania która się nazywa chill tracks	o o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do mojej listy odtwarzania modernism 50	o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do mojej listy odtwarzania o nazwie classical feast	o o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do mojej playlisty która się nazywa the new alt	o o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do mojej playlisty o nazwie neo classical lounge	o o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do mojej playlisty tgif	o o o o o o b-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do playlisty dance rising	o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do playlisty która się nazywa classical wedding	o o o o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	zapisz tę piosenkę do playlisty o nazwie rave classics	o o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj a survey do mojej listy odtwarzania o nazwie soft instrumental	o b-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj aura do listy która się nazywa shoegaze and beyond	o b-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj bud guy do listy odtwarzania która się nazywa beats and rhymes	o b-song i-song o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj błyski do listy alt hip hop	o b-song o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj from do mojej listy morning walk	o b-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek any human friend do playlisty o nazwie tokyo rising	o o b-song i-song i-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek choo choo do mojej listy odtwarzania wedding	o o b-song i-song o o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek dzieci duchy do mojej listy the newness	o o b-song i-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek end of my bloodline do mojej listy o nazwie solid rock	o o b-song i-song i-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek glue do listy odtwarzania deep focus	o o b-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek hawudepe do listy avant-garde	o o b-song o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek król do mojej playlisty która się nazywa chillin on a dirty road	o o b-song o o o o o o b-playlist i-playlist i-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek kurier do mojej playlisty all 00s out	o o b-song o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek lśnienie do playlisty która się nazywa lone star blues	o o b-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek moon in the water do mojej listy która się nazywa hawaiian dreams	o o b-song i-song i-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek move me do mojej playlisty o nazwie epic classical	o o b-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek nothing has to be true do playlisty songwriters	o o b-song i-song i-song i-song i-song o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek ołów do listy odtwarzania która się nazywa dance alert	o o b-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek pająki do listy odtwarzania o nazwie the magnificent piano	o o b-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek pełnia do listy która się nazywa fresh dance tracks	o o b-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek prawie my do listy o nazwie morning rhythm	o o b-song i-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek rakiety do mojej listy odtwarzania o nazwie trap mojito	o o b-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj kawałek turn me down do mojej listy odtwarzania która się nazywa got djent	o o b-song i-song i-song o o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj koń na białym rycerzu do listy o nazwie valentine's day	o b-song i-song i-song i-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj lajki do mojej listy która się nazywa massive dance hits	o b-song o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj mgła 3 do playlisty która się nazywa post grunge	o b-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj miasto do playlisty o nazwie deathcore	o b-song o o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj nie mamy nic do mojej listy odtwarzania która się nazywa focus now	o b-song i-song i-song o o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj nienawiść 100% do mojej listy odtwarzania techno bunker	o b-song i-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj obiecaj mi do mojej listy o nazwie grime instrumentals	o b-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę aaron do mojej listy easy 80s	o o b-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę die do mojej listy o nazwie hush little darlings	o o b-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę esp ion age do listy a sudden rainstorm	o o b-song i-song i-song o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę faktoria do listy która się nazywa soft rock	o o b-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę fantas do mojej listy odtwarzania o nazwie k indie picks	o o b-song o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę from a distance do listy odtwarzania serenity	o o b-song i-song i-song o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę gold dust do listy odtwarzania która się nazywa noises after dark	o o b-song i-song o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę goodbye pork pie hat do playlisty souvenirs	o o b-song i-song i-song i-song o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę gra się do końca do mojej listy odtwarzania sleep tight	o o b-song i-song i-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę long time ago do mojej listy która się nazywa gentle rains	o o b-song i-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę narodzeni na nowo do mojej playlisty która się nazywa disco forever	o o b-song i-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę pali się do mojej listy odtwarzania która się nazywa funky jams	o o b-song i-song o o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę perfume do listy odtwarzania o nazwie gentle classical	o o b-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę proszę pana do mojej playlisty brit blues	o o b-song i-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę the dark cloud is comming do playlisty o nazwie morning coffee	o o b-song i-song i-song i-song i-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę visions do playlisty która się nazywa weekend hangouts	o o b-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę what is she waring do mojej playlisty o nazwie bassline bangers	o o b-song i-song i-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj piosenkę wisła do listy o nazwie women of rock	o o b-song o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj think about what you love do mojej playlisty o nazwie lullabells	o b-song i-song i-song i-song i-song o o o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór 1800 grmów do mojej listy odtwarzania hot rods and horror shows	o o b-song i-song o o o o b-playlist i-playlist i-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór będzie lepiej do mojej playlisty drunk and hangover	o o b-song i-song o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór chant do listy fresh morning	o o b-song o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór climbing the walls do mojej listy odtwarzania która się nazywa release radar	o o b-song i-song i-song o o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór czerń do playlisty która się nazywa dance classics	o o b-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór follow you do mojej listy o nazwie acoustic lounge	o o b-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór intro do mojej listy która się nazywa the other list	o o b-song o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór irato do mojej playlisty która się nazywa hangover friendly	o o b-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór jak gdyby nigdy nic do playlisty o nazwie mellow morning	o o b-song i-song i-song i-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór kochaj mnie do listy która się nazywa party mix	o o b-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór new years eve do mojej playlisty o nazwie electronic circus	o o b-song i-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór piloci do listy odtwarzania essence of renaissanve	o o b-song o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór sobie i wam do listy odtwarzania która się nazywa instrumental madness	o o b-song i-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór słoni do mojej listy odtwarzania o nazwie surprise yoga	o o b-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór to nie miało prawa się stać do listy odtwarzania o nazwie old school hip hop	o o b-song i-song i-song i-song i-song o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór umarł mój wróg do listy o nazwie minimalism	o o b-song i-song i-song o o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór vortex do mojej listy timeless love songs	o o b-song o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj utwór wściekłe psy do playlisty discover weekly	o o b-song i-song o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj we are surrounded do mojej playlisty dreampop	o b-song i-song i-song o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj we will do listy odtwarzania o nazwie comfort zone	o b-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj you are here do playlisty your favorite coffeehouse	o b-song i-song i-song o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj you should see me in a crown do listy odtwarzania cma fest 2019	o b-song i-song i-song i-song i-song i-song i-song o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	dodaj zamki na piasku do mojej playlisty która się nazywa skatepark punks	o b-song i-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz american idiot do mojej playlisty o nazwie the sweet suite	o b-song i-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz birth of violence do listy odtwarzania feel good indie rock	o b-song i-song i-song o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz ciemność do mojej playlisty punk unplugged	o b-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz co się z nami stało do listy odtwarzania która się nazywa extreme metal workout	o b-song i-song i-song i-song o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz ej chłopaku do mojej listy odtwarzania która się nazywa dinner with friends	o b-song i-song o o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz got you do mojej listy odtwarzania o nazwie pilates	o b-song i-song o o o o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek all spies do mojej listy o nazwie 60s rock anthems	o o b-song i-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek aż po horyzont do listy odtwarzania o nazwie rock this	o o b-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek blow to the head do listy modern psychedelia	o o b-song i-song i-song i-song o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek daj mi żyć do mojej listy odtwarzania heart beats	o o b-song i-song i-song o o o o b-playlist i-playlist
