domain	intent	utterance	bio
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem 61 157 28 83 oraz o adresie email karol.kaczmarek@wpl.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem 628 876 878 oraz o adresie mailowym anna.pasternak@o2.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem 773 112 900 oraz z emailem szczepan24628@gmail.com	o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem 574 558 389 oraz z mailem anetta.wdowiak@interia.pl	o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem 562 649 921 i z adresem email alan27460@o2.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem 619 596 772 i o adresie email jagoda.wesołowski@onet.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem 619 628 775 i o adresie mailowym gerard12550@onet.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem 540 845 665 i z emailem wilhelm.malinowski@onet.pl	o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem 74 202 53 57 i z mailem renata32420@interia.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem telefonu 77 917 12 40 oraz z adresem email łukasz26445@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem telefonu 59 824 63 39 oraz o adresie email arnold.jankowski@gmail.com	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem telefonu 15 111 20 72 oraz o adresie mailowym ania.kowalska@gmail.com	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem telefonu 81 477 14 37 oraz z emailem zdzisława.krupa@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem telefonu 84 733 38 71 oraz z mailem halina.chruszczewski@gmail.com	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem telefonu 711 767 477 i z adresem email kinga.żurek@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem telefonu 661 985 836 i o adresie email teodor4901@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem telefonu 83 107 44 23 i o adresie mailowym sonia22569@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem telefonu 532 148 257 i z emailem jerzy3749@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt z numerem telefonu 14 329 26 79 i z mailem gabriel29767@wpl.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze 29 520 44 57 oraz z adresem email czesław.lewandowski@gmail.com	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze 41 718 87 59 oraz o adresie email tymoteusz3306@gazeta.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze 86 608 10 86 oraz o adresie mailowym roksana.górski@interia.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze 55 297 52 66 oraz z emailem mirosława24251@o2.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze 52 771 32 27 oraz z mailem weronika.kalinowski@onet.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze 76 938 29 31 i z adresem email edwin.kozłowski@onet.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze 603 173 919 i o adresie email natalia.kałuża@wpl.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze 17 320 62 33 i o adresie mailowym bohdan.chruszczewski@onet.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze 749 942 337 i z emailem jędrzej29696@o2.pl	o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze 83 371 98 34 i z mailem marceli19989@gazeta.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze telefonu +48 556 483 127 oraz z adresem email karolina.towarek@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze telefonu 530 666 936 oraz o adresie email ludmiła13277@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze telefonu 33 844 78 15 oraz o adresie mailowym longin.piotrowski@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze telefonu 543 382 490 oraz z emailem maja9965@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze telefonu 84 168 51 66 oraz z mailem daria2442@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze telefonu 13 940 52 96 i z adresem email olgierd30245@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze telefonu 652 637 251 i o adresie email cezary.towarek@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze telefonu 580 782 990 i o adresie mailowym dorian31594@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze telefonu 82 275 97 27 i z emailem sergiusz14859@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kontakt o numerze telefonu 54 947 58 12 i z mailem rozalia.małecki@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem 597 762 201 oraz z adresem email seweryn28876@wpl.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem 89 974 94 36 oraz o adresie email joachim.hoffmann@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem 682 195 318 oraz o adresie mailowym marian6091@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem 68 843 57 94 oraz z emailem eugenia7877@gmail.com	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem 701 280 486 oraz z mailem maria.dobrucki@gmail.com	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem 505 762 955 i z adresem email józefa30325@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem 722 400 539 i o adresie email walentyna816@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem 81 492 84 95 i o adresie mailowym julian18158@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem 15 479 10 64 i z emailem dominik7959@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem 591 134 309 i z mailem alojzy5565@wpl.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem telefonu 669 771 897 oraz z adresem email lilianna.przybysz@gmail.com	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem telefonu 22 823 42 44 oraz o adresie email lena.woźniak@gazeta.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem telefonu 18 510 89 48 oraz o adresie mailowym piotr27673@onet.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem telefonu 62 684 59 13 oraz z emailem marcin.zięba@gazeta.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem telefonu 752 639 789 oraz z mailem zenobia4317@o2.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem telefonu 684 565 433 i z adresem email daniela.górski@gazeta.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem telefonu 555 367 370 i o adresie email łucja26920@wpl.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem telefonu 12 494 68 51 i o adresie mailowym witold3077@o2.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem telefonu 86 112 73 98 i z emailem aleksander.pasternak@interia.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt z numerem telefonu 68 108 73 99 i z mailem filip15883@gmail.com	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze 18 753 90 40 oraz z adresem email mirosław18814@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze 750 108 802 oraz o adresie email patrycja.towarek@gmail.com	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze 95 149 92 41 oraz o adresie mailowym mieczysława.krawczyk@wpl.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze 25 856 84 72 oraz z emailem włodzimierz.skiba@wpl.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze 71 815 25 19 oraz z mailem martyna.małecki@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze 67 102 96 48 i z adresem email wincenty13692@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze 797 497 976 i o adresie email ireneusz27715@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze +48 76 880 25 93 i o adresie mailowym zofia21912@gmail.com	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze 647 172 155 i z emailem julita.przybysz@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze +48 678 980 486 i z mailem violetta.kwiecień@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze telefonu 708 485 865 oraz z adresem email oliwia.czech@o2.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze telefonu 636 986 294 oraz o adresie email roman23640@wpl.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze telefonu +48 546 864 502 oraz o adresie mailowym serotonina@sklep-turystyczny.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze telefonu 74 411 24 29 oraz z emailem romana.kłossowski@gazeta.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze telefonu 71 776 93 54 oraz z mailem magdalena.kłossowski@interia.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze telefonu 43 935 20 55 i z adresem email wiktoria11528@interia.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze telefonu 85 822 72 44 i o adresie email przemysław.kwiecień@wpl.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze telefonu 16 370 18 91 i o adresie mailowym janina15718@wpl.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze telefonu +48 663 184 799 i z emailem daniel.skiba@gmail.com	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź mój kontakt o numerze telefonu 56 720 78 37 i z mailem kontakt@sklep-miesny.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kto ma numer 89 566 34 91 i adres sylwester1966@o2.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kto ma numer 794 974 704 i adres email andżelika4074@gmail.com	o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kto ma numer 67 670 38 94 i adres mailowy krystian13096@o2.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kto ma numer telefonu 577 577 103 i adres email justyna824@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	znajdź kto ma numer telefonu 609 784 140 i adres mailowy mieczysław31924@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	wyszukaj kto ma numer 787 615 662 i adres honorata23901@onet.pl	o o o o b-phone_number i-phone_number i-phone_number o o b-email
Contacts	ShowContactWithNumberAndWithEmail	wyszukaj kto ma numer 569 863 966 i adres email grzegorz.borkowski@wpl.pl	o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	wyszukaj kto ma numer 23 455 81 80 i adres mailowy marzanna.cichocki@gazeta.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	wyszukaj kto ma numer telefonu 16 710 65 90 i adres radosław14844@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-email
Contacts	ShowContactWithNumberAndWithEmail	wyszukaj kto ma numer telefonu 568 206 891 i adres email oskar10731@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	wyszukaj kto ma numer telefonu 525 345 565 i adres mailowy agata@wp.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie babcia ewelina z numerem 761 325 799 jako domowy	o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie edward z numerem 601 774 860 jako typ pracowy	o o o o b-name o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie skarb z numerem telefonu 724 610 741	o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie seweryn fogiel z numerem telefonu 632 285 804 jako komórkowy	o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie dziadek eugeniusz z numerem telefonu 23 332 10 87 jako typ stacjonarny	o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie waldemar o numerze 683 225 270	o o o o b-name o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie aneta szewczyk o numerze 17 362 76 65 jako domowy	o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie rozalia o numerze 24 460 39 56 jako typ pracowy	o o o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie maja o numerze telefonu 778 272 589	o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie kuba wesołowski o numerze telefonu 622 458 650 jako komórkowy	o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt o nazwie olga o numerze telefonu 24 119 47 27 jako typ stacjonarny	o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go brunon szulc z numerem 18 816 77 64	o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go marzenna pasternak z numerem 592 754 842 jako domowy	o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go mama z numerem 651 466 639 jako typ pracowy	o o o o b-name o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go lidia szymański z numerem telefonu 15 573 16 48	o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go mirosława lewicki z numerem telefonu 524 720 374 jako komórkowy	o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go mania z numerem telefonu 519 322 499 jako typ stacjonarny	o o o o b-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go laura wiśniewski o numerze 68 875 11 32	o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go anatol o numerze 503 800 855 jako domowy	o o o o b-name o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go krystian o numerze telefonu 52 687 20 43	o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go fryderyk o numerze telefonu 764 555 123 jako komórkowy	o o o o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz kontakt nazywając go rudolf o numerze telefonu 741 306 892 jako typ stacjonarny	o o o o b-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie sandra z numerem 75 480 97 63	o o o o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie kazimierz z numerem 58 321 82 98 jako domowy	o o o o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie marzena z numerem +48 668 732 877 jako typ pracowy	o o o o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie borys z numerem telefonu 661 363 768	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie otylia z numerem telefonu 665 607 635 jako komórkowy	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie adela z numerem telefonu 695 771 147 jako typ stacjonarny	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie kajetan górski o numerze 25 816 57 94	o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie hanna o numerze 87 266 75 59 jako domowy	o o o o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie krzysztof lewandowski o numerze 81 379 89 10 jako typ pracowy	o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie tobiasz o numerze telefonu 595 338 303	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie leszek o numerze telefonu 16 445 96 95 jako komórkowy	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt o nazwie dagmara kaczmarek o numerze telefonu 61 891 42 99 jako typ stacjonarny	o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go hieronim sikora z numerem 696 661 640	o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go alfred z numerem 780 132 858 jako domowy	o o o o o b-name o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go ania z numerem 63 944 61 82 jako typ pracowy	o o o o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go henryk z numerem telefonu +48 753 498 505	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go wioletta z numerem telefonu 749 741 315 jako komórkowy	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go kasia z numerem telefonu 14 927 29 83 jako typ stacjonarny	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go anatol kwiatkowski o numerze 75 163 30 59 jako domowy	o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go leopold o numerze +48 22 859 11 81 jako typ pracowy	o o o o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go michał o numerze telefonu 746 742 847	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go ewelina o numerze telefonu +48 95 686 52 79 jako komórkowy	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	stwórz nowy kontakt nazywając go wanda o numerze telefonu 46 601 72 93 jako typ stacjonarny	o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditContactWithName	aktualizuj kontakt wiesław wojciechowski	o o b-name i-name
Contacts	EditContactWithName	aktualizuj mój kontakt wanda podgórski	o o o b-name i-name
Contacts	EditContactWithName	aktualizuj mój kontakt o nazwie ferdynand towarek	o o o o o b-name i-name
Contacts	EditContactWithName	edytuj kontakt witold górski	o o b-name i-name
